Sample	total	multidrug	peptide	tetracycline	quinolone	aminocoumarin	MLS	beta_lactam	aminoglycoside	rifamycin	phosphonic acid	diaminopyrimidine	phenicol
S751	0.650974827650017	0.537650067724833	0.697050162973147	0.77208848426015	0.657058527433304	0.760712639935541	0.464800961795351	0.744364242196624	0.837811071675788	0.707837704706601	0.489474611353327	0.517714638189599	0.532749345994964
S752	0.524330910909951	0.385050611265483	0.573442738062337	0.671138123288481	0.594958854526863	0.706183328213223	0.504393579779762	0.794770091543099	0.901853703792954	0.696535316321372	0.283698319544559	0.306017380297461	0.256421792618629
S753	0.711737510471469	0.527733283610796	0.826545378296116	0.812919638086378	0.800934190002647	0.811833576958628	0.654272875184009	0.793892063550535	0.892144979642655	0.728932116760889	0.433530378062087	0.255756152186382	0.659580087151723
S755	0.647788688706083	0.535573925848507	0.700315768125451	0.712404549871132	0.637488733413362	0.789537514769935	0.351041967052743	0.764799662085129	0.832746515588614	0.709824258138865	0.470485659508464	0.405329511784186	0.546925157343983
S757	0.512804477505055	0.417209862175012	0.528562782860611	0.656106584629666	0.664452434152462	0.620797243371437	0.316312544302704	0.722869289891369	0.901353945388969	0.715677716349203	0.206025573483144	0.282570935450466	0.482198055415051
S758	0.659944683655225	0.499432266057692	0.750101616469216	0.79573553744601	0.717056124678827	0.705820907648408	0.608938961176346	0.741911246010017	0.846321068602484	0.712125074561266	0.374759307484159	0.487546489349713	0.529128921711872
S759	0.705606873076942	0.553845068069343	0.792999796793745	0.804426809702548	0.78290835397433	0.856887368933848	0.450126935961183	0.763759216966744	0.867750451663459	0.699086788985077	0.478368565708663	0.0704736106256554	0.584151356208672
S76	0.625547921662726	0.569648919299092	0.610052541900494	0.644611631529487	0.559257498801017	0.713653314989872	0.61772459106773	0.676352917083621	0.680916359449476	0.775379014832192	0.869076789057142	0.26444690926155	0.594600998501984
S760	0.636505763687416	0.485461652904946	0.702924493956503	0.747271280528232	0.630465406518645	0.793323693128842	0.459563907258824	0.761036274368766	0.818284564315461	0.716174444031852	0.373404633282014	0.433371395946332	0.559002891559661
S761	0.632980077953304	0.490520469959907	0.712808238222188	0.754816411703631	0.700398732513625	0.81335088558502	0.355946319574545	0.758013948679639	0.870595039543767	0.672528671335445	0.420397935745608	0.341488725024571	0.467804893785183
S763	0.648235306831306	0.508451099312882	0.72122396182877	0.747286351567795	0.757207775631794	0.821688374301427	0.382232175434752	0.778147861303165	0.889554162368066	0.693945072012598	0.380935991881626	0.424601419571971	0.582904128361788
S765	0.630593894767792	0.49022090695567	0.719871435653167	0.737677967484266	0.736900253646614	0.65982438100149	0.431032587587844	0.775136585652025	0.850471777486836	0.676414095142778	0.27946612390043	0.394531681353387	0.534538252042585
S766	0.585518804159913	0.439884904687144	0.691138925428551	0.736715901625475	0.641195902831898	0.80479156775235	0.28768905422288	0.752737768867043	0.900851723226697	0.673257603150946	0.238388903596883	0.379486911882693	0.500423509481907
S767	0.505112784941944	0.412420004264492	0.545134465373242	0.632619711482087	0.567526071334677	0.734094985862585	0.357267835307677	0.787705311085202	0.800611917552433	0.675162426806509	0.258410504888328	0.190492112736861	0.199141277627613
S768	0.546276943655852	0.419940220604618	0.578851186486828	0.660476637433624	0.641696197043613	0.757670324178553	0.325463772207823	0.797374292502818	0.786990329092237	0.706413551375228	0.355884752395609	0.24493447508566	0.554775494539183
S769	0.530265512920515	0.426538993241698	0.572865848575423	0.505883146996902	0.567210185261135	0.573665857705993	0.593324758912673	0.749056040584587	0.80390658615113	0.680441567819271	0.283170357587959	0.171624993931155	0.394363502879773
S77	0.664932589076694	0.491453823320893	0.769481234545655	0.746128208052994	0.739530648836427	0.758865127786189	0.562176157236718	0.813970620859374	0.885396529197989	0.687512014199758	0.184267639020058	0.562410838096948	0.763138547072303
S770	0.606509046964906	0.472609294463876	0.63288055102912	0.691598483672944	0.635584126570667	0.858770748807462	0.514519700276173	0.820639829894167	0.833809801266762	0.676920095019769	0.417743236996937	0.541608919853666	0.560042956314962
S771	0.625261678589148	0.481709249112199	0.666509123543969	0.747490306667565	0.700698209353542	0.779680118293607	0.411784148183733	0.750176784381711	0.80905757522144	0.707267315913482	0.413138735689814	0.469790860698494	0.538513889414014
S772	0.669871986013971	0.525485449426167	0.785901063919572	0.740645551564956	0.696282379718152	0.813289317108748	0.466366637271895	0.784578963622442	0.819541159925677	0.682078337894328	0.52430757968087	0.198946673214679	0.468595041322314
S774	0.617598523077352	0.57855475967085	0.670686716800292	0.64961349074928	0.616490836188378	0.640869807224391	0.517990224863204	0.662016882344933	0.816898276045601	0.691528720286968	0.432147440049336	0.365318043148645	0.650355330887449
S775	0.625708032159698	0.488403934061306	0.672000989062934	0.720416077472727	0.69689898622497	0.716968701071202	0.458662740784924	0.786816952135721	0.889445233922102	0.677694846400777	0.455846967771027	0.160496370413969	0.67498604754995
S777	0.583594924267762	0.455287565151471	0.646620143643725	0.728350812166459	0.653339328372895	0.69570753959247	0.424362333228788	0.751636866063494	0.885850629866587	0.707075852323863	0.210649526975537	0.517123878631138	0.456287756513719
S779	0.66663710002965	0.527588966632065	0.734495397311825	0.778122395689048	0.722913614580488	0.827265664697163	0.448410176206474	0.755821702269446	0.850194751463782	0.699394608224327	0.489093001927792	0.430806383262802	0.474661295218123
S78	0.639253901609131	0.479224315031892	0.699586714023302	0.756052938056069	0.780234844105445	0.769492667452944	0.5425003501098	0.746719561053039	0.868777057675156	0.727930485337045	0.224271679708972	0.364137297300771	0.693908519401691
S780	0.488356728916907	0.36611382486933	0.539412166577718	0.640936383901348	0.496024584502543	0.72009201575926	0.409983433266956	0.769315453417706	0.766409233832637	0.682576894549082	0.314120944924592	0.59396042467055	0.281076697708486
S781	0.761799631311808	0.573892253629885	0.918815097467542	0.886654426199219	0.959147474534923	0.873370289607133	0.56273703659683	0.780141542555502	0.944727627552029	0.682077658775846	0.556179601913285	0.183480413941972	0.617053504490583
S783	0.46913164416162	0.376895777218328	0.544786566456122	0.482499675350875	0.407280947263435	0.767266491484432	0.475050371666027	0.760831413340458	0.779865518994971	0.685509442408503	0.206167365193129	0.269458635834006	0.518616874135546
S786	0.573215254811836	0.469026212981114	0.632248577578763	0.62735532677237	0.625978848836881	0.73511911279348	0.298363386513834	0.78300687644218	0.73602180527894	0.685010064892855	0.143142789560829	0.562841222094637	0.722215639342449
S787	0.576859005849328	0.424284495024099	0.648665786280879	0.646767361582577	0.678554689265806	0.813874717419197	0.578686367723449	0.763833753830049	0.828175187089579	0.691933179040308	0.389578887775987	0.557562051017826	0.21629526275541
S789	0.598857626286745	0.330717318720891	0.653171892780852	0.643880087636064	0.711978734974072	0.790996947345507	0.733580731261247	0.765710909288864	0.778401545333816	0.703369566589655	0.553889735073509	0.617351594436556	0.534129692832764
S79	0.504063778594995	0.489282403344049	0.492405604028114	0.502889550489354	0.501013234116065	0.500978773956833	0.479913793337073	0.541800233452512	0.597847001332741	0.848416177490717	0.475194481519716	0.347817542977071	0.590018809512838
S790	0.681609189777045	0.509212230259362	0.759746960358454	0.792934711773569	0.767697611186638	0.717895979924224	0.452263516198246	0.830518438093761	0.907678091549461	0.70862783194743	0.393168066189183	0.539593249675465	0.309274291252726
S791	0.643504402582885	0.502159116600626	0.71760466469431	0.769767681090767	0.663249015072875	0.65423823008739	0.546328052510396	0.71500829025651	0.852728193397379	0.685501647540052	0.225834084761046	0.18219106798494	0.426544632189793
S792	0.499428143993057	0.394202097264386	0.546778690394202	0.588448527135517	0.577320514091255	0.605338436192735	0.299886184062006	0.755682307626044	0.833600784043424	0.713325222840326	0.317006967121317	0.361733537435669	0.259939712073177
S793	0.497668092703064	0.382218816793738	0.560456110809915	0.577388459261953	0.555762439397573	0.69290988107921	0.371564937592072	0.723276648916179	0.737808267194111	0.655197347193444	0.300192312673211	0.215916782721678	0.559830212518278
S794	0.695169234523595	0.531516783507564	0.784427867262175	0.857606791747891	0.83414062268925	0.819108528901111	0.346980884637863	0.789252298992141	0.901876700126083	0.686416588220085	0.323878228995383	0.242778722080333	0.515511167083805
S796	0.754000125559125	0.54267140385574	0.937496952835274	0.885771418598696	0.983922894436267	0.819062018333388	0.234241753456472	0.770654519004137	0.926192054874557	0.673591961727223	0.120915938356775	0.506255546966704	0.537254068353055
S797	0.701613643605702	0.527992144088349	0.809454387525171	0.831563183851302	0.775660150191213	0.816250962855124	0.503651067839196	0.758706309756604	0.885758079999309	0.689971205301573	0.627579166847661	0.235133834416182	0.615049698152326
S798	0.667380227764214	0.510571409600752	0.762854768501396	0.7604504382805	0.758092354841581	0.798155243237365	0.378445638429171	0.764858432580911	0.866770369687389	0.681781466162063	0.41340437103063	0.319973023569493	0.418507709470497
S799	0.544603003816845	0.426577342490383	0.645241390186686	0.6304535839864	0.585110491524706	0.706295202182257	0.428291308371109	0.769124172847281	0.740278415824766	0.65584495963522	0.314761351280417	0.248798237712594	0.434672525937459
S8	0.57949406115412	0.541224483350315	0.574469666175499	0.562971720313552	0.523080946580338	0.727432870000612	0.595415500228852	0.590025635516843	0.589258776303342	0.824674038591307	0.752791031728611	0.191461591491801	0.618876220618673
S80	0.590204196164619	0.62548600086185	0.504551812888377	0.69044908964901	0.575091091126359	0.599916801196842	0.577456445763705	0.493155560422713	0.554121982071165	0.886246430550228	0.439684329199549	0.954855195911414	0.697743430239939
S800	0.555231473823753	0.419220073800738	0.55178619945693	0.683505488043904	0.695782735119939	0.648818620827536	0.456309902955337	0.769610272410156	0.791600049010672	0.676248664955141	0.256087641791851	0.758664451218714	0.491753701463548
S801	0.617916183266244	0.443009613382939	0.725145636933239	0.708601582763695	0.684226762834968	0.851003401583904	0.350461285471774	0.762177390201815	0.904166120791301	0.710601830020246	0.357305936073059	0.470108519072064	0.495915016900048
S804	0.737756100363954	0.552775788428944	0.876434214418909	0.839802076115904	0.8582156516964	0.78224656113697	0.487306562193927	0.764239557403619	0.917832974880164	0.718836386362473	0.65768540370124	0.128106445382359	0.491957584399885
S805	0.676518685344091	0.497489729485097	0.765209361784199	0.822576743880659	0.790271976273304	0.826216230639034	0.403534644415337	0.759985005797354	0.908516989484175	0.667454326811649	0.321741657837742	0.298899671525098	0.428255530985743
S809	0.626959915295385	0.483330955790675	0.712419675078982	0.733103694387707	0.638393162653122	0.762861495963206	0.412983259062989	0.76902372995569	0.831142006600945	0.708132959796201	0.281369787585506	0.257942168783824	0.536603773584906
S81	0.737033712215372	0.540387711990527	0.859297737447744	0.84915593584834	0.876823153665196	0.816503473422815	0.389753449445827	0.782387799094558	0.869774683265906	0.721556656889021	0.652899556518501	0.200261202590847	0.681310250095905
S811	0.604865089507923	0.461040573284339	0.645532099178265	0.715026871519024	0.659957931197255	0.729555779328864	0.457202549967974	0.714963713727836	0.865191744901427	0.677066282789152	0.310434143514396	0.53215481988369	0.625935162094763
S812	0.707747565768784	0.553538577494657	0.816052940565417	0.828601755549451	0.735346436973514	0.826955288841994	0.68002235986968	0.753134879397359	0.879748450629724	0.685107435855939	0.715714539953728	0.0658057349163369	0.502951905320707
S813	0.623684901123846	0.491562587200112	0.668464419517687	0.735159826253772	0.705510262835906	0.735056383553894	0.42835889781409	0.788593678785403	0.807537036395548	0.706871223381835	0.284778216248902	0.331099579596091	0.5679150090014
S814	0.554572290127033	0.434372245196279	0.584549515341521	0.602368037768068	0.562737995050089	0.715897608886657	0.463653780459413	0.788867112417699	0.779102549271665	0.696713940487327	0.396307821361714	0.440239699265438	0.50936975245976
S815	0.616261651009728	0.482068223086242	0.658654153982098	0.696807596918739	0.681297473875801	0.767295533541332	0.43437157712998	0.775002871995175	0.784713932089873	0.702316695999406	0.423173693380963	0.380757240547064	0.657572965629246
S817	0.590943665157737	0.514277424823137	0.645879437231257	0.695682656953804	0.711886677647108	0.512835522630588	0.40141837787563	0.733099105718657	0.794852293651429	0.673414635535632	0.242602921133268	0.513664025127341	0.273748245203556
S818	0.698895452505255	0.5452009544719	0.790628324864326	0.814421107812301	0.751101392918209	0.815165850968967	0.412544314482093	0.793490827640371	0.884132869965053	0.691987737108894	0.492589698302926	0.185038255453456	0.522699887184657
S819	0.595087789894526	0.447309297357213	0.70319489356425	0.68269102277342	0.623967658706874	0.827938573050972	0.456048973593846	0.78954720338922	0.838672479196102	0.655800258106202	0.282107627589843	0.17618903517558	0.534872199849907
S82	0.711913487208713	0.543691453028806	0.854517264214217	0.805632990453084	0.815471784439161	0.807940332226389	0.606030224174805	0.767991495628068	0.886373336090482	0.666861973746654	0.347767161347157	0.236883973058199	0.603326119441439
S820	0.454571141082631	0.317765219408461	0.506873949330527	0.569343338706626	0.601889320477357	0.58035434169976	0.364395582324516	0.715536557718414	0.878816066888058	0.703595225639473	0.250202931374541	0.306829661424075	0.269235189467248
S822	0.710662910306461	0.525570258847129	0.836733831695398	0.826088349919054	0.741489062719565	0.760047485665446	0.633293043883776	0.773997084184801	0.906221572764047	0.693104960940889	0.777765443062956	0	0.48383808095952
S824	0.618375554696991	0.482982526007318	0.660494596156233	0.732094521083229	0.647418828515472	0.73838795508652	0.494762181909899	0.753824615514483	0.84123992510296	0.683586144063364	0.408677644765839	0.375005694356119	0.578040500125815
S825	0.642361873313752	0.476672376762242	0.718738402966705	0.748647902581714	0.71812677392584	0.784708396820609	0.433560176314572	0.769165074140387	0.865506233842179	0.682024350208507	0.375484108812915	0.480349011389037	0.545174998979532
S826	0.650777261300109	0.511018633709724	0.78203185671538	0.674508684491266	0.644979216526011	0.781225150801088	0.457005693804464	0.764704678425138	0.876844287077225	0.704164846592253	0.471756825813987	0.210643224468916	0.552123970524491
S827	0.522476808291154	0.403851896770943	0.53953519021701	0.625513752822637	0.523000527645055	0.731352798010818	0.393416267497843	0.735952200954202	0.822459932409201	0.679169957728144	0.347016534995152	0.593514077231256	0.531469869554603
S828	0.619679473873349	0.485818253402446	0.680226488476218	0.712163729637783	0.666993864069285	0.742089875773678	0.437809488680898	0.777544874859524	0.783248990221917	0.686822428539623	0.395433520840678	0.312168292977443	0.570945449198647
S829	0.56898410126245	0.453781253323425	0.631281214303768	0.59223445770339	0.657596874490983	0.770542789952398	0.455471313192301	0.777538377210799	0.713857973979808	0.690679680307842	0.312464750399035	0.451851675633057	0.542709691149477
S83	0.677999241360336	0.501192722379659	0.784958165531099	0.789972497863578	0.859485308787384	0.819364244438879	0.333468818200882	0.773088268297133	0.866087354982696	0.698044193777407	0.345650700712911	0.353000395498508	0.541447502088177
S830	0.649933814497785	0.508234290850433	0.738016825538999	0.763697231642406	0.690868659520371	0.763747967530066	0.474923376985233	0.747138383761261	0.837265085035768	0.695218663415913	0.421219782876037	0.376267576848677	0.573461154305634
S831	0.571680644514589	0.454714701144047	0.623820512019344	0.660242844078245	0.559772189724531	0.751101860503472	0.417125190751778	0.695895735735506	0.828285184899951	0.666270748765402	0.393581400084408	0.400517449161041	0.56465886127279
S832	0.583353117057064	0.464972244214577	0.622790801132182	0.632913721311977	0.582266989024648	0.756025560595853	0.428143045108546	0.769516422608788	0.812917455280223	0.68872456002162	0.433478063006989	0.291473302425916	0.56422412501124
S834	0.666926007693675	0.504840662877774	0.756465244681255	0.777590179048043	0.736092108628462	0.748802927105963	0.374576022840364	0.807019812107427	0.857205520099333	0.698869724401513	0.586001728917638	0.230223724082778	0.531379675956193
S836	0.612673112015495	0.482218395347222	0.657928901596318	0.75680580691826	0.550863005975538	0.756597643747931	0.366803858594185	0.801737685385508	0.862831256307619	0.695682057759333	0.464754929087054	0.0136949739077614	0.358678049086686
S837	0.666827172257926	0.504902755882359	0.758855769415003	0.78904496005356	0.751932099793322	0.769971649910238	0.36274912867466	0.74267729048189	0.79053865294064	0.688344671905423	0.565564149926884	0.492025351158703	0.484674148825804
S838	0.679228680464285	0.520714353135523	0.776253474293074	0.774994360123491	0.716995265334429	0.792362022419807	0.362155856129908	0.758908382882506	0.880217948159343	0.694282361008944	0.639515223654489	0.111493424114925	0.555523440830078
S84	0.738614264598521	0.542766685403613	0.906100000326641	0.85051203800227	0.891552338906699	0.815893170870429	0.55818396615006	0.781700515202487	0.91169512833731	0.672426256357109	0.640199995215426	0.147778716216216	0.479863118285434
S840	0.637533651525003	0.526527932986057	0.662168573071563	0.795622531382	0.730930655361403	0.639858946143983	0.504172838276845	0.725437545644889	0.856775691716313	0.665890016695528	0.424612894523874	0.438526200566954	0.545328907992818
S841	0.673779131010202	0.517684610187777	0.764282697693818	0.783382781581884	0.710057181496821	0.779574984102572	0.405101501354953	0.75758483639641	0.846326011847393	0.682250370894371	0.502582545457951	0.375323747432348	0.47811688858602
S842	0.663782495223633	0.507216342442278	0.839427664594316	0.716503492710444	0.57806289348866	0.715650190114068	0.353521806138896	0.641588575734114	0.868789168505105	0.736644875234604	0.720675457085437	0.144529556294262	0.32702342822183
S843	0.700144596206718	0.549358154479661	0.778271417019455	0.782149352570211	0.750038083580765	0.820994366901001	0.535615506243912	0.800515237627496	0.866581739054523	0.680828880583291	0.651014179436638	0.367166379945933	0.561122368618984
S845	0.433461562365176	0.340786797686194	0.478653698595446	0.532964869869039	0.459396171257625	0.533523712498553	0.445891009648778	0.682745825602968	0.657933660115936	0.684358014798952	0.313577276302193	0.24213489338154	0.466730689591158
S846	0.682135266328026	0.536340693680829	0.787154051741023	0.775786899097256	0.69997524644659	0.815652692497826	0.440843657025981	0.745739951934375	0.875588245105674	0.675051243406399	0.538465567386375	0.135379041060437	0.419452047633095
S847	0.700912867108908	0.546812379211177	0.82125440143193	0.782942725571427	0.744536056416349	0.821241310766848	0.475357251444208	0.734719056904849	0.868263431048049	0.690391112885731	0.738518843613202	0	0.610791648873627
S848	0.627163342141534	0.58779327289179	0.598941247991865	0.646766143196537	0.551230205243132	0.728713544607456	0.584635555798529	0.626297283490842	0.604436242862323	0.835810170276924	0.959443330142777	0.105130996870985	0.563010845503654
S849	0.295787336967791	0.232245303034517	0.261193581938833	0.519678722478666	0.378753083063678	0.711992172685596	0.424912521067585	0.699099440058736	0.747616259618601	0.683514434468526	0.296248491202037	0.128339242902909	0.0310437568006692
S85	0.690016004781442	0.59260996212893	0.78087306357041	0.791832424411072	0.735700133512617	0.747018735438332	0.557464284434648	0.704202884713435	0.862492982346703	0.667346684679154	0.549573392162908	0.54410702784988	0.579070601825448
S851	0.71684972204897	0.547659489829685	0.844079201643267	0.788677577802509	0.822053478536974	0.833774197331677	0.480088827536536	0.776481859476263	0.924589071067861	0.68135199972969	0.67888510625068	0.368453255017132	0.612672504009095
S854	0.579130540314415	0.467379329095672	0.586937840975367	0.694468365283429	0.586167400693919	0.738872272138089	0.412632030809001	0.764125149939559	0.761162124725694	0.699822004293795	0.335056801298315	0.246868255417442	0.552719545748408
S855	0.706762090616381	0.530495655541078	0.826688631666582	0.822835442461717	0.783116654201649	0.784022641039399	0.466092882570715	0.733514312390361	0.870759070599776	0.694534823784444	0.830144973840808	0.36034891598916	0.567339430695034
S856	0.53928378620028	0.411853640647716	0.60785531016257	0.658363350434487	0.47940890932882	0.813426735345935	0.391038264531199	0.76913719628193	0.889226899271112	0.68826988648531	0.242126446762215	0.42431078592583	0.281296112265486
S857	0.508114717477357	0.436230071403208	0.497134120021189	0.558025289064673	0.662181751610075	0.656756150335962	0.462633589794136	0.777153627591639	0.834151652091151	0.691060405534741	0.267455264813358	0.328619080331154	0.626390617581769
S859	0.691472766078223	0.514681620037081	0.780955508422334	0.807395919398773	0.749087901587933	0.785471997819921	0.555153965354549	0.786447681559766	0.887221238938053	0.694542047525511	0.479455295880544	0.381750889091059	0.565938098927537
S860	0.615586915567234	0.471917748165013	0.719450534090726	0.736361590408353	0.74559694643751	0.700165278771369	0.446923499046203	0.758193024882501	0.823343936994633	0.679036679877818	0.484970419685197	0.0636325326590813	0.689995384260328
S861	0.662557979322359	0.504986198280617	0.750703167493493	0.75336365778028	0.734880239245626	0.736693619449016	0.407833374508276	0.761554276722441	0.869916401230609	0.718658213052533	0.39165691508813	0.562576574800377	0.367885960193652
S862	0.530501129184557	0.393398816577742	0.638458425198546	0.566064613357666	0.575494389684459	0.689195303884618	0.345770106946905	0.792645958591603	0.725383561953062	0.666899384129856	0.253322898323877	0.324615797928626	0.506048745774773
S863	0.494580825839007	0.362230968824506	0.488347016833472	0.601370634603516	0.66982496089158	0.643289917940537	0.355733068033649	0.866080411005496	0.806730436362476	0.707713904627098	0.231716256873762	0.244156204234264	0.409219780391911
S864	0.649669956233394	0.49084470152552	0.727263619274703	0.751603455875296	0.664743525233092	0.763724644928837	0.505625674525381	0.771535037705031	0.885106864133743	0.684055229528005	0.399627690616866	0.406409628437478	0.68335990902461
S865	0.478123713001593	0.382587628730994	0.51312612369592	0.567709043118937	0.491812811778558	0.581149770124466	0.550120872251295	0.731762129501677	0.781608656441612	0.683597817634081	0.203505441241985	0.218779490405788	0.441021015982214
S866	0.633214803154484	0.461606999027219	0.755621454071135	0.742136987712836	0.736442015786278	0.887719314807909	0.335247167308236	0.746590078383321	0.951458400602734	0.675806715734221	0.197455182361426	0.136491388214946	0.711159560723514
S868	0.51347876038024	0.393613873486768	0.639067711743557	0.538759428778473	0.454208502336282	0.813130777711814	0.427120814078165	0.770141416647823	0.859655074025933	0.66433837938019	0.366847774643621	0.0661985323356108	0.290166190759876
S869	0.578666821197735	0.465694417082013	0.538645578502068	0.800337634242134	0.738207018974245	0.74827375368143	0.731758702053741	0.709777460291929	0.865681052251042	0.678034231202575	0.716425250953145	0.877313008832165	0.542105292029864
S87	0.636907198436007	0.591120310529444	0.619216080420629	0.644585230492243	0.558734430022906	0.731506770650206	0.619543084890739	0.621388498864432	0.675527689441926	0.809422211584371	0.942316457059832	0.148662090794758	0.591572455523612
S870	0.649116307559333	0.50802970540987	0.687151668529088	0.753473175190293	0.743024146089806	0.777460193280794	0.455108453583087	0.756834789756948	0.878393455144685	0.7041077096354	0.360253205845429	0.691522994562239	0.52445647957046
S871	0.581145116256726	0.448345391762836	0.615621012128771	0.697050698505399	0.646676663504776	0.715854407250402	0.359452032701117	0.820394596705481	0.779810907731552	0.716086028010726	0.331136319814898	0.199298485933398	0.413115107470592
S872	0.600245604662649	0.473879807400657	0.643032196736769	0.688369735038385	0.584087381570213	0.809712908625146	0.382779995941701	0.750067536923471	0.861562114319091	0.674428250851128	0.415551258231272	0.255648682239714	0.507535886882824
S873	0.725809181084199	0.548819197976141	0.845534503815083	0.835633904070034	0.81812125678646	0.807266880354922	0.43044120093147	0.785349222765955	0.878839045841969	0.696645913492598	0.706277905804407	0.413202867344436	0.55771147689695
S874	0.587079687106443	0.441425360184504	0.678174135654527	0.628617502095518	0.620919689421564	0.792364667093935	0.509561545247572	0.757000299656109	0.772924579800437	0.696915358704221	0.299159369887539	0.373103414665844	0.620262169817535
S875	0.638437426718158	0.480317333531954	0.703386096098067	0.734895807944541	0.668982148560514	0.762038983242785	0.558022093161822	0.809975377426924	0.868044737419888	0.723332922523101	0.3068894222508	0.476743019771568	0.458130364184644
S876	0.623689289352095	0.457530592814539	0.754712976211066	0.69760376699044	0.554958546578196	0.832963837531837	0.418509109673322	0.831148810847707	0.856268791165082	0.627557756779615	0.470379087585758	NA	0.239076576576577
S877	0.490939985198567	0.415404045402449	0.475415046325161	0.680436763644875	0.622583733842337	0.475996640929343	0.423867014071253	0.735256203320003	0.812783846874823	0.649968615059832	0.450371530747905	0.335950228345194	0.634652544844684
S878	0.557183994062901	0.445459951454592	0.645276716669568	0.552692719774745	0.549631905179559	0.818238440962935	0.424327269891758	0.743217930755575	0.824827104356081	0.695120994427159	0.335221404635888	0.324825856115741	0.495139182857226
S88	0.548737244932987	0.4352925380379	0.59344017686485	0.66212320839733	0.69015451371587	0.641264114756123	0.475150231555463	0.731998159646938	0.8492309216283	0.688159471471417	0.252713084289109	0.307920182710703	0.316043868128938
S880	0.72798470572575	0.535085975402564	0.863744447226627	0.839521092647848	0.777204868516332	0.839747893798212	0.544287059483501	0.805756693901767	0.961226999908335	0.69225741005554	0.466914015397458	0.195379287955849	0.320402784348179
S881	0.680804906057322	0.528999046409597	0.746207675794258	0.761518819491366	0.830174086089836	0.836616977935767	0.525696290259933	0.764841648437052	0.877369768797645	0.677153755078123	0.424244118201955	0.468091396193878	0.645831499251695
S883	0.551271681940644	0.42431600359565	0.627786991704057	0.684852099690865	0.649917335978582	0.615115025161754	0.391952314173381	0.740856728009917	0.763325988400071	0.676136563795362	0.237242417380416	0.328220396035007	0.342916527173307
S884	0.679401390595359	0.52157346678087	0.797197305553907	0.793238605668082	0.733658847413423	0.83135422124113	0.341827032415091	0.752241456514217	0.861725026297781	0.665637062265781	0.447079116357364	0.330042445418943	0.50352145851981
S887	0.705472415596684	0.523233781281817	0.823374928473291	0.786239371689058	0.750629503358374	0.821257983893363	0.511758691206544	0.78682509089915	0.855242843883077	0.711876062834725	0.491364965356448	0.225014577816864	0.614051356282324
S889	0.654964551064066	0.504958100443746	0.725091113100499	0.769639162546245	0.752508758311225	0.799520256389333	0.436675357951236	0.757286464712232	0.895849503730732	0.686976261572405	0.40282289183488	0.194306690737063	0.589301349702395
S89	0.547935508266093	0.493947385693878	0.536810789261723	0.553482101923278	0.509115642198298	0.589690024877632	0.549085767441627	0.75061362048023	0.609115691010505	0.74722171584628	0.578345405855497	0.467122678453809	0.605754351139151
S890	0.606208597160094	0.501358776966953	0.619923925391106	0.712170071929414	0.642946908861499	0.709196149141121	0.410928649461035	0.739519356114898	0.859139433716696	0.673190208091633	0.343559901297125	0.20449073426845	0.453816523858187
S891	0.522125830505831	0.34227717162035	0.676850989308177	0.546163588307479	0.650336768176846	0.684321247370375	0.459252923438076	0.709113187318119	0.912885169284278	0.675657097375228	0.375124131082423	0.599939662574552	0.484114264165174
S892	0.506609974877912	0.394378340235481	0.554073785175374	0.592894425497501	0.543652426050995	0.6177079321985	0.353460230802344	0.784923480505954	0.866241390861375	0.689347332977773	0.269549142159662	0.248843340971154	0.564670905831216
S893	0.5933110550243	0.489246469355376	0.625957355719564	0.670750018959023	0.631321230615931	0.633490575055441	0.505865969106159	0.714143747801203	0.789424010067293	0.747700428330377	0.3742276018988	0.462244122507569	0.773722160934977
S895	0.612213562233276	0.50434361359322	0.654662143115558	0.715675263789939	0.550728076824088	0.795225725840923	0.500595665221124	0.760424486426407	0.804893533351496	0.697408894705902	0.176769782080967	0.427543203937387	0.766784496827407
S896	0.383500235602777	0.256616237022806	0.482787831667141	0.521576237100606	0.464368853285208	0.721715383230298	0.404546581540941	0.861446604324	0.477902077191282	0.632116736616551	0.461653006319214	0.0688316410003376	0.273582887700535
S897	0.404868170243473	0.371141744559743	0.403584401350266	0.492510524220662	0.454198913632852	0.636573050756204	0.284891925784009	0.647026175919771	0.711119015632956	0.701124371201514	0.377250281591462	0.327406252984804	0.355247330847528
S898	0.354776015336187	0.309020749552876	0.384366670243534	0.418782752089637	0.399335907040642	0.649019101651194	0.281008543247404	0.697480256100343	0.549183600318225	0.716359726984041	0.359026763868088	0.334511094885091	0.438985944234782
S899	0.684649880511954	0.515563064393249	0.76735329358166	0.802715929296932	0.745433852030052	0.781898164314595	0.489214930755591	0.751206000148431	0.876253356215847	0.692655428652696	0.584811483448972	0.2581797411123	0.614173358996482
S9	0.71317842926352	0.643995486487222	0.756238639612424	0.835775237768544	0.789316050694939	0.73558078608378	0.546497962577665	0.71730437452284	0.836859588338815	0.687257940782985	0.722534725253709	0.740319155922334	0.637943954135642
S90	0.636585631151748	0.598307670955735	0.637788528999508	0.674245347050699	0.571122112098358	0.712791730846335	0.562009593130717	0.636822682658818	0.661571526026752	0.763036796310514	0.787568564800847	0.272853135788262	0.574675050203926
S900	0.662661744300434	0.485992916912971	0.768918287046409	0.758404795609638	0.701242459864599	0.779862441104213	0.509585457566966	0.792782760843935	0.876742755265064	0.678390695065987	0.4434803781832	0.519192765659396	0.480628326357671
